SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
209,0.353059,0.465705,0.353059,0.465705,0.409382,0.386853,0.431911
210,0.397529,0.432346,0.397529,0.432346,0.414937,0.407974,0.421901
211,0.383423,0.413693,0.383423,0.413693,0.398558,0.392504,0.404612
212,0.42517,0.343423,0.42517,0.343423,0.384296,0.400646,0.367947
213,0.395609,0.127673,0.395609,0.127673,0.261641,0.315229,0.208054
214,0.316082,0.454861,0.316082,0.454861,0.385472,0.357716,0.413227
215,0.367658,0.986975,0.367658,0.986975,0.677316,0.553453,0.80118
216,0.408399,0.651526,0.408399,0.651526,0.529962,0.481337,0.578588
217,0.311314,0.726671,0.311314,0.726671,0.518993,0.435921,0.602064
218,0.433338,0.605665,0.433338,0.605665,0.519501,0.485036,0.553967
219,0.441888,0.303932,0.441888,0.303932,0.37291,0.400501,0.345319
220,0.452714,0.682051,0.452714,0.682051,0.567383,0.521515,0.61325
221,0.438463,0.473162,0.438463,0.473162,0.455813,0.448873,0.462753
222,0.389002,0.187686,0.389002,0.187686,0.288344,0.328607,0.248081
223,0.437828,0.24102,0.437828,0.24102,0.339424,0.378785,0.300062
224,0.432553,0.430256,0.432553,0.430256,0.431405,0.431864,0.430945
225,0.425,0.721907,0.425,0.721907,0.573454,0.514072,0.632835
226,0.423932,0.449379,0.423932,0.449379,0.436655,0.431566,0.441744
227,0.26619,0.470183,0.26619,0.470183,0.368187,0.327388,0.408985
228,0.26619,0.801549,0.26619,0.801549,0.53387,0.426798,0.640941
229,0.424632,0.313903,0.424632,0.313903,0.369267,0.391413,0.347122
230,0.451852,0.993752,0.451852,0.993752,0.722802,0.614422,0.831182
231,0.411589,0.561279,0.411589,0.561279,0.486434,0.456496,0.516372
232,0.390531,0.860937,0.390531,0.860937,0.625734,0.531653,0.719815
233,0.439502,0.995948,0.439502,0.995948,0.717725,0.606436,0.829014
234,0.434468,0.894487,0.434468,0.894487,0.664477,0.572473,0.756481
235,0.322495,0.889281,0.322495,0.889281,0.605888,0.492531,0.719245
236,0.411987,0.764613,0.411987,0.764613,0.5883,0.517775,0.658825
237,0.376879,0.69146,0.376879,0.69146,0.534169,0.471253,0.597085
238,0.390559,0.450129,0.390559,0.450129,0.420344,0.40843,0.432258
239,0.31851,0.432051,0.31851,0.432051,0.375281,0.352573,0.397989
240,0.332846,0.744957,0.332846,0.744957,0.538901,0.456479,0.621324
241,0.347048,0.33515,0.347048,0.33515,0.341099,0.343478,0.338719
242,0.385937,0.511886,0.385937,0.511886,0.448911,0.423721,0.474101
243,0.253314,0.027273,0.253314,0.027273,0.140293,0.185502,0.095085
244,0.364157,0.06746,0.364157,0.06746,0.215808,0.275148,0.156469
245,0.404894,0.646235,0.404894,0.646235,0.525565,0.477297,0.573833
246,0.372884,0.772417,0.372884,0.772417,0.572651,0.492744,0.652557
247,0.406423,0.439524,0.406423,0.439524,0.422973,0.416353,0.429594
248,0.441343,0.634603,0.441343,0.634603,0.537973,0.499321,0.576625
249,0.408662,0.948357,0.408662,0.948357,0.67851,0.570571,0.786449
250,0.460304,0.814479,0.460304,0.814479,0.637392,0.566557,0.708227
251,0.4625,0.468122,0.4625,0.468122,0.465311,0.464186,0.466435
252,0.422543,0.423037,0.422543,0.423037,0.42279,0.422691,0.422888
253,0.417837,0.468373,0.417837,0.468373,0.443105,0.432998,0.453212
254,0.361104,0.631667,0.361104,0.631667,0.496385,0.442273,0.550498
255,0.421395,0.664127,0.421395,0.664127,0.542761,0.494214,0.591307
256,0.349874,0.494662,0.349874,0.494662,0.422268,0.39331,0.451226
257,0.388987,0.560018,0.388987,0.560018,0.474502,0.440296,0.508709
258,0.405415,0.484623,0.405415,0.484623,0.445019,0.429177,0.460861
259,0.481722,0.970353,0.481722,0.970353,0.726037,0.628311,0.823763
260,0.462594,0.591346,0.462594,0.591346,0.52697,0.501219,0.55272
261,0.410124,0.674457,0.410124,0.674457,0.54229,0.489424,0.595157
262,0.465812,0.683202,0.465812,0.683202,0.574507,0.531029,0.617985
263,0.431083,0.249896,0.431083,0.249896,0.34049,0.376727,0.304252
264,0.460636,0.455751,0.460636,0.455751,0.458194,0.45917,0.457217
265,0.436865,0.393312,0.436865,0.393312,0.415089,0.423799,0.406378
266,0.420049,0.743566,0.420049,0.743566,0.581807,0.517104,0.646511
267,0.403657,0.853333,0.403657,0.853333,0.628495,0.53856,0.718431
268,0.504774,0.607959,0.504774,0.607959,0.556367,0.53573,0.577003
269,nan,0.959483,1.0,0.959483,0.979741,0.987845,0.971638
270,0.417625,0.705764,0.417625,0.705764,0.561694,0.504066,0.619322
271,nan,0.92328,1.0,0.92328,0.96164,0.976984,0.946296
272,0.119048,0.0663,0.119048,0.0663,0.092674,0.103223,0.082125
273,0.126867,0.530012,0.126867,0.530012,0.328439,0.24781,0.409069
274,0.322779,0.377289,0.322779,0.377289,0.350034,0.339132,0.360936
275,0.359108,0.44812,0.359108,0.44812,0.403614,0.385812,0.421417
276,0.378081,0.965059,0.378081,0.965059,0.67157,0.554175,0.788966
277,0.372903,0.827513,0.372903,0.827513,0.600208,0.509286,0.69113
278,0.276091,0.203349,0.276091,0.203349,0.23972,0.254269,0.225172
279,0.25,0.102754,0.25,0.102754,0.176377,0.205826,0.146928
280,0.420046,0.228145,0.420046,0.228145,0.324095,0.362476,0.285715
281,0.42846,0.519563,0.42846,0.519563,0.474011,0.455791,0.492232
282,0.389732,0.489046,0.389732,0.489046,0.439389,0.419526,0.459252
283,0.407791,0.567958,0.407791,0.567958,0.487875,0.455841,0.519908
284,0.457011,0.792092,0.457011,0.792092,0.624551,0.557535,0.691568
285,0.398885,0.661708,0.398885,0.661708,0.530297,0.477732,0.582861
286,0.353854,0.406859,0.353854,0.406859,0.380357,0.369756,0.390958
287,0.400396,0.48963,0.400396,0.48963,0.445013,0.427166,0.46286
288,0.40848,0.404991,0.40848,0.404991,0.406736,0.407433,0.406038
289,0.424446,0.48963,0.424446,0.48963,0.457038,0.444001,0.470075
290,0.416562,0.725358,0.416562,0.725358,0.57096,0.5092,0.632719
291,0.409598,0.614502,0.409598,0.614502,0.51205,0.471069,0.553031
292,0.434258,0.790021,0.434258,0.790021,0.61214,0.540987,0.683292
293,0.444255,0.543272,0.444255,0.543272,0.493764,0.47396,0.513567
294,0.395759,0.704404,0.395759,0.704404,0.550081,0.488352,0.61181
295,0.430209,0.712866,0.430209,0.712866,0.571538,0.515006,0.628069
296,0.465675,0.64331,0.465675,0.64331,0.554492,0.518965,0.590019
297,0.468091,0.922222,0.468091,0.922222,0.695157,0.60433,0.785983
298,0.49188,0.666883,0.49188,0.666883,0.579381,0.544381,0.614382
299,0.479523,0.429847,0.479523,0.429847,0.454685,0.464621,0.44475
300,0.457653,0.570014,0.457653,0.570014,0.513833,0.491361,0.536306
301,0.345914,0.777353,0.345914,0.777353,0.561633,0.475346,0.647921
302,0.429989,0.336339,0.429989,0.336339,0.383164,0.401894,0.364434
303,0.37535,0.745442,0.37535,0.745442,0.560396,0.486378,0.634414
304,0.419076,0.833492,0.419076,0.833492,0.626284,0.543401,0.709167
305,0.366057,0.584503,0.366057,0.584503,0.47528,0.431591,0.518969
306,0.511638,0.642429,0.511638,0.642429,0.577033,0.550875,0.603192
307,0.466465,0.568948,0.466465,0.568948,0.517706,0.49721,0.538203
308,0.447996,0.441729,0.447996,0.441729,0.444862,0.446116,0.443609
309,0.403925,0.789038,0.403925,0.789038,0.596482,0.519459,0.673504
310,0.345085,0.084643,0.345085,0.084643,0.214864,0.266952,0.162776
311,0.401016,0.824733,0.401016,0.824733,0.612874,0.528131,0.697618
312,0.398534,0.577436,0.398534,0.577436,0.487985,0.452205,0.523765
313,0.267167,0.411076,0.267167,0.411076,0.339122,0.31034,0.367903
314,0.463643,0.735375,0.463643,0.735375,0.599509,0.545162,0.653855
315,0.44453,0.666142,0.44453,0.666142,0.555336,0.511014,0.599658
316,0.492917,0.627939,0.492917,0.627939,0.560428,0.533423,0.587432
317,0.306195,0.341414,0.306195,0.341414,0.323805,0.316761,0.330848
318,0.320301,0.670106,0.320301,0.670106,0.495204,0.425243,0.565165
319,0.402631,0.858718,0.402631,0.858718,0.630675,0.539457,0.721892
320,0.378596,0.861961,0.378596,0.861961,0.620278,0.523605,0.716951
321,0.388915,0.915294,0.388915,0.915294,0.652105,0.546829,0.757381
322,0.371728,0.565463,0.371728,0.565463,0.468596,0.429849,0.507343
323,0.300089,0.689224,0.300089,0.689224,0.494656,0.416829,0.572483
324,0.408395,0.541771,0.408395,0.541771,0.475083,0.448408,0.501758
325,0.378304,0.327519,0.378304,0.327519,0.352911,0.363068,0.342754
326,0.412339,0.776618,0.412339,0.776618,0.594478,0.521623,0.667334
327,0.432032,0.429467,0.432032,0.429467,0.43075,0.431263,0.430236
328,0.262257,0.779206,0.262257,0.779206,0.520732,0.417342,0.624122
329,0.3935,0.512396,0.3935,0.512396,0.452948,0.429169,0.476727
330,0.346209,0.565054,0.346209,0.565054,0.455632,0.411863,0.499401
331,0.341853,0.419011,0.341853,0.419011,0.380432,0.365001,0.395864
332,0.326097,0.710639,0.326097,0.710639,0.518368,0.44146,0.595277
333,0.434802,0.266667,0.434802,0.266667,0.350735,0.384362,0.317107
334,0.271151,0.805873,0.271151,0.805873,0.538512,0.431567,0.645456
335,0.302116,0.499797,0.302116,0.499797,0.400957,0.361421,0.440493
336,0.229444,0.77736,0.229444,0.77736,0.503402,0.393819,0.612985
337,0.357546,0.637778,0.357546,0.637778,0.497662,0.441615,0.553708
338,0.424526,0.313147,0.424526,0.313147,0.368836,0.391112,0.346561
339,0.409829,0.836011,0.409829,0.836011,0.62292,0.537684,0.708157
340,0.411067,0.505325,0.411067,0.505325,0.458196,0.439345,0.477048
341,0.364457,0.479217,0.364457,0.479217,0.421837,0.398885,0.444789
342,0.422605,0.867306,0.422605,0.867306,0.644956,0.556016,0.733896
343,0.407361,0.352015,0.407361,0.352015,0.379688,0.390757,0.368619
344,0.339033,0.78611,0.339033,0.78611,0.562572,0.473156,0.651987
345,0.362345,0.383932,0.362345,0.383932,0.373138,0.368821,0.377456
346,0.388293,0.264247,0.388293,0.264247,0.32627,0.351079,0.301461
347,0.380262,0.554368,0.380262,0.554368,0.467315,0.432494,0.502136
348,0.40195,0.618413,0.40195,0.618413,0.510181,0.466889,0.553474
349,0.357447,0.768042,0.357447,0.768042,0.562745,0.480626,0.644864
350,0.315013,0.433591,0.315013,0.433591,0.374302,0.350586,0.398018
351,0.378354,0.62306,0.378354,0.62306,0.500707,0.451766,0.549648
352,0.369517,0.737636,0.369517,0.737636,0.553577,0.479953,0.6272
353,0.39393,0.856173,0.39393,0.856173,0.625052,0.532603,0.7175
354,0.386607,0.791261,0.386607,0.791261,0.588934,0.508003,0.669865
355,0.318175,0.351026,0.318175,0.351026,0.3346,0.32803,0.34117
356,0.325244,0.403188,0.325244,0.403188,0.364216,0.348627,0.379805
357,0.184509,0.577393,0.184509,0.577393,0.380951,0.302374,0.459528
358,0.35,0.650758,0.35,0.650758,0.500379,0.440227,0.56053
359,0.287603,0.921986,0.287603,0.921986,0.604794,0.477918,0.731671
360,0.345711,0.796984,0.345711,0.796984,0.571347,0.481093,0.661602
361,0.420377,0.166667,0.420377,0.166667,0.293522,0.344264,0.24278
362,0.380694,0.802233,0.380694,0.802233,0.591464,0.507156,0.675772
363,0.42058,0.493413,0.42058,0.493413,0.456997,0.44243,0.471563
364,0.329776,0.530758,0.329776,0.530758,0.430267,0.390071,0.470463
365,0.422517,0.414929,0.422517,0.414929,0.418723,0.420241,0.417205
366,0.42132,0.676011,0.42132,0.676011,0.548666,0.497727,0.599604
367,0.28666,0.78267,0.28666,0.78267,0.534665,0.435463,0.633867
368,0.41569,0.47393,0.41569,0.47393,0.44481,0.433162,0.456458
369,0.413522,0.270974,0.413522,0.270974,0.342248,0.370758,0.313738
370,0.423504,0.516386,0.423504,0.516386,0.469945,0.451369,0.488522
371,0.457272,0.472054,0.457272,0.472054,0.464663,0.461706,0.467619
372,0.432015,0.233603,0.432015,0.233603,0.332809,0.372491,0.293126
373,0.331955,0.891313,0.331955,0.891313,0.611634,0.499762,0.723506
