SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
125,0.430811,0.798708,0.430811,0.798708,0.61476,0.54118,0.688339
126,0.455245,0.470328,0.455245,0.470328,0.462787,0.45977,0.465803
127,0.484009,0.430752,0.484009,0.430752,0.457381,0.468032,0.446729
128,0.366077,0.962429,0.366077,0.962429,0.664253,0.544983,0.783523
129,0.406193,0.920971,0.406193,0.920971,0.663582,0.560626,0.766537
130,0.454607,0.591901,0.454607,0.591901,0.523254,0.495795,0.550713
131,0.394168,0.419421,0.394168,0.419421,0.406795,0.401744,0.411845
132,0.391535,0.575104,0.391535,0.575104,0.483319,0.446606,0.520033
133,0.462109,0.540175,0.462109,0.540175,0.501142,0.485529,0.516755
134,0.482015,0.597176,0.482015,0.597176,0.539596,0.516563,0.562628
135,0.430316,0.773724,0.430316,0.773724,0.60202,0.533339,0.670702
136,0.435334,0.92381,0.435334,0.92381,0.679572,0.581877,0.777267
137,0.350481,0.873978,0.350481,0.873978,0.61223,0.50753,0.716929
138,0.426937,0.775162,0.426937,0.775162,0.60105,0.531405,0.670695
139,0.411293,0.783946,0.411293,0.783946,0.597619,0.523089,0.67215
140,0.38858,0.476042,0.38858,0.476042,0.432311,0.414819,0.449803
141,0.39269,0.487689,0.39269,0.487689,0.440189,0.421189,0.459189
142,0.39901,0.986111,0.39901,0.986111,0.69256,0.57514,0.809981
143,0.419609,0.962429,0.419609,0.962429,0.691019,0.582455,0.799583
144,0.423287,0.833433,0.423287,0.833433,0.62836,0.546331,0.710389
145,0.408644,0.776966,0.408644,0.776966,0.592805,0.519141,0.666469
146,0.284065,0.971432,0.284065,0.971432,0.627748,0.490275,0.765222
147,0.398563,0.7784,0.398563,0.7784,0.588482,0.512514,0.664449
148,0.435129,0.574562,0.435129,0.574562,0.504845,0.476959,0.532732
149,0.456349,0.443964,0.456349,0.443964,0.450156,0.452633,0.447679
150,0.402276,0.833191,0.402276,0.833191,0.617733,0.53155,0.703916
151,0.45333,0.898413,0.45333,0.898413,0.675872,0.586855,0.764888
152,0.42875,0.604072,0.42875,0.604072,0.516411,0.481347,0.551475
153,0.399205,0.771106,0.399205,0.771106,0.585155,0.510775,0.659536
154,0.377335,0.729625,0.377335,0.729625,0.55348,0.483022,0.623938
155,0.395183,0.799352,0.395183,0.799352,0.597267,0.516434,0.678101
156,0.353216,0.699432,0.353216,0.699432,0.526324,0.457081,0.595567
157,0.470238,0.457817,0.470238,0.457817,0.464028,0.466512,0.461544
158,0.406131,0.606436,0.406131,0.606436,0.506284,0.466223,0.546345
159,0.435808,0.833433,0.435808,0.833433,0.63462,0.555096,0.714145
160,0.373259,0.595554,0.373259,0.595554,0.484407,0.439948,0.528866
161,0.379074,0.571973,0.379074,0.571973,0.475523,0.436944,0.514103
162,0.364924,0.691349,0.364924,0.691349,0.528137,0.462852,0.593421
163,0.395925,0.65997,0.395925,0.65997,0.527948,0.475139,0.580757
164,0.457776,0.720556,0.457776,0.720556,0.589166,0.53661,0.641722
165,0.432684,0.780983,0.432684,0.780983,0.606833,0.537173,0.676493
166,0.438666,0.677437,0.438666,0.677437,0.558052,0.510297,0.605806
167,0.393569,0.874747,0.393569,0.874747,0.634158,0.537923,0.730394
168,0.35615,0.620718,0.35615,0.620718,0.488434,0.43552,0.541348
169,0.475477,0.459248,0.475477,0.459248,0.467363,0.470608,0.464117
170,0.447257,0.768981,0.447257,0.768981,0.608119,0.543774,0.672464
171,0.462371,0.693973,0.462371,0.693973,0.578172,0.531852,0.624492
172,0.451094,0.986111,0.451094,0.986111,0.718603,0.611599,0.825606
173,0.374006,0.608512,0.374006,0.608512,0.491259,0.444358,0.53816
174,0.337867,0.852857,0.337867,0.852857,0.595362,0.492364,0.69836
175,0.426789,0.796017,0.426789,0.796017,0.611403,0.537557,0.685249
176,0.387896,0.708642,0.387896,0.708642,0.548269,0.48412,0.612418
177,0.437451,0.6229,0.437451,0.6229,0.530176,0.493086,0.567265
178,0.371576,0.940395,0.371576,0.940395,0.655986,0.542222,0.76975
179,0.418191,0.47018,0.418191,0.47018,0.444186,0.433788,0.454583
180,0.395341,0.933276,0.395341,0.933276,0.664308,0.556721,0.771896
181,0.367477,0.768858,0.367477,0.768858,0.568167,0.487891,0.648443
182,0.419339,0.930303,0.419339,0.930303,0.674821,0.572628,0.777014
183,0.427898,0.820296,0.427898,0.820296,0.624097,0.545617,0.702577
184,0.443112,0.536988,0.443112,0.536988,0.49005,0.471274,0.508825
185,0.461088,0.791506,0.461088,0.791506,0.626297,0.560213,0.692381
186,0.409214,0.915812,0.409214,0.915812,0.662513,0.561193,0.763832
187,0.42054,0.460912,0.42054,0.460912,0.440726,0.432651,0.4488
188,0.368247,0.910256,0.368247,0.910256,0.639252,0.53085,0.747654
189,0.444171,0.848876,0.444171,0.848876,0.646523,0.565582,0.727464
190,0.397886,0.613732,0.397886,0.613732,0.505809,0.46264,0.548978
191,0.314211,0.888275,0.314211,0.888275,0.601243,0.48643,0.716056
192,0.403809,0.531212,0.403809,0.531212,0.46751,0.44203,0.492991
193,0.324089,0.946819,0.324089,0.946819,0.635454,0.510908,0.76
194,0.398059,0.749583,0.398059,0.749583,0.573821,0.503517,0.644126
195,0.420386,0.916595,0.420386,0.916595,0.668491,0.569249,0.767733
196,0.404614,0.92381,0.404614,0.92381,0.664212,0.560373,0.768051
197,0.374513,0.627783,0.374513,0.627783,0.501148,0.450494,0.551802
198,0.440672,0.572292,0.440672,0.572292,0.506482,0.480158,0.532806
199,0.347656,0.651086,0.347656,0.651086,0.499371,0.438685,0.560057
200,0.407018,0.819097,0.407018,0.819097,0.613058,0.530642,0.695473
201,0.382029,0.834343,0.382029,0.834343,0.608186,0.517724,0.698649
202,0.435362,0.918519,0.435362,0.918519,0.67694,0.580309,0.773572
203,0.474698,0.857083,0.474698,0.857083,0.66589,0.589413,0.742367
204,0.389137,0.609605,0.389137,0.609605,0.499371,0.455277,0.543465
205,0.370198,0.60188,0.370198,0.60188,0.486039,0.439702,0.532376
206,0.382205,0.918924,0.382205,0.918924,0.650564,0.543221,0.757908
207,0.41619,0.601225,0.41619,0.601225,0.508708,0.471701,0.545714
208,0.440904,0.407793,0.440904,0.407793,0.424348,0.43097,0.417726
209,0.430158,0.407729,0.430158,0.407729,0.418943,0.423429,0.414457
210,0.452061,0.5403,0.452061,0.5403,0.496181,0.478533,0.513829
211,0.436578,0.939048,0.436578,0.939048,0.687813,0.587319,0.788307
212,0.41186,0.967273,0.41186,0.967273,0.689567,0.578484,0.800649
213,0.468693,0.88045,0.468693,0.88045,0.674571,0.59222,0.756923
214,0.361739,0.819412,0.361739,0.819412,0.590576,0.499041,0.68211
215,0.364742,0.643333,0.364742,0.643333,0.504038,0.44832,0.559756
216,0.431481,0.436658,0.431481,0.436658,0.43407,0.433035,0.435105
217,0.411029,0.463109,0.411029,0.463109,0.437069,0.426653,0.447485
218,0.436083,0.787417,0.436083,0.787417,0.61175,0.541483,0.682017
219,0.46526,0.494444,0.46526,0.494444,0.479852,0.474015,0.485689
220,0.438818,0.146496,0.438818,0.146496,0.292657,0.351121,0.234192
221,0.404427,0.562484,0.404427,0.562484,0.483455,0.451844,0.515067
222,0.134615,0.282063,0.134615,0.282063,0.208339,0.17885,0.237829
223,0.272727,0.607611,0.272727,0.607611,0.440169,0.373192,0.507146
224,0.432321,0.493681,0.432321,0.493681,0.463001,0.450729,0.475273
225,0.406263,0.458102,0.406263,0.458102,0.432182,0.421815,0.44255
226,0.359155,0.97381,0.359155,0.97381,0.666482,0.543551,0.789413
227,0.338711,0.61413,0.338711,0.61413,0.47642,0.421336,0.531504
228,0.422577,0.756518,0.422577,0.756518,0.589548,0.522759,0.656336
229,0.438374,0.76383,0.438374,0.76383,0.601102,0.536011,0.666193
230,0.441639,0.465,0.441639,0.465,0.45332,0.448647,0.457992
231,0.432938,0.689972,0.432938,0.689972,0.561455,0.510048,0.612862
232,0.444264,0.421385,0.444264,0.421385,0.432825,0.4374,0.428249
233,0.442689,0.924858,0.442689,0.924858,0.683773,0.587339,0.780207
234,0.445464,0.544034,0.445464,0.544034,0.494749,0.475035,0.514463
235,0.397887,0.558629,0.397887,0.558629,0.478258,0.446109,0.510407
236,0.409838,0.562484,0.409838,0.562484,0.486161,0.455632,0.51669
237,0.287806,0.443023,0.287806,0.443023,0.365414,0.334371,0.396458
238,0.404861,0.79543,0.404861,0.79543,0.600145,0.522032,0.678259
239,0.398122,0.821296,0.398122,0.821296,0.609709,0.525074,0.694344
240,0.33512,0.833191,0.33512,0.833191,0.584156,0.484542,0.68377
241,0.401225,0.92381,0.401225,0.92381,0.662517,0.558,0.767034
242,0.292857,0.629669,0.292857,0.629669,0.461263,0.393901,0.528625
243,0.311389,0.879181,0.311389,0.879181,0.595285,0.481727,0.708844
244,0.410265,0.609496,0.410265,0.609496,0.509881,0.470034,0.549727
245,0.462453,0.822569,0.462453,0.822569,0.642511,0.570488,0.714535
246,0.383885,0.753508,0.383885,0.753508,0.568697,0.494772,0.642621
247,0.491217,0.566825,0.491217,0.566825,0.529021,0.513899,0.544142
248,0.436067,0.792626,0.436067,0.792626,0.614346,0.543035,0.685658
249,0.406197,0.477738,0.406197,0.477738,0.441968,0.427659,0.456276
250,0.425959,0.765037,0.425959,0.765037,0.595498,0.527683,0.663314
251,0.424306,0.969944,0.424306,0.969944,0.697125,0.587997,0.806253
252,0.399567,0.890187,0.399567,0.890187,0.644877,0.546753,0.743001
253,0.413512,0.753149,0.413512,0.753149,0.58333,0.515403,0.651258
254,0.372272,0.615432,0.372272,0.615432,0.493852,0.44522,0.542484
255,0.419673,0.666382,0.419673,0.666382,0.543027,0.493686,0.592369
256,0.420587,0.847619,0.420587,0.847619,0.634103,0.548697,0.719509
257,0.425447,0.687247,0.425447,0.687247,0.556347,0.503987,0.608707
258,0.482036,0.94768,0.482036,0.94768,0.714858,0.62173,0.807987
259,0.323811,0.444147,0.323811,0.444147,0.383979,0.359911,0.408046
260,0.412719,0.505258,0.412719,0.505258,0.458988,0.44048,0.477496
261,0.375223,0.748674,0.375223,0.748674,0.561949,0.487258,0.636639
262,0.5114,0.944444,0.5114,0.944444,0.727922,0.641314,0.814531
263,0.467492,0.962429,0.467492,0.962429,0.71496,0.615973,0.813948
264,0.459892,0.429423,0.459892,0.429423,0.444657,0.450751,0.438564
265,0.398888,0.37262,0.398888,0.37262,0.385754,0.391007,0.3805
266,0.458617,0.562484,0.458617,0.562484,0.51055,0.489777,0.531324
267,0.439592,0.780208,0.439592,0.780208,0.6099,0.541777,0.678023
268,0.393594,0.564253,0.393594,0.564253,0.478924,0.444792,0.513055
269,0.444669,0.636345,0.444669,0.636345,0.540507,0.502172,0.578842
270,0.387713,0.888794,0.387713,0.888794,0.638254,0.538037,0.73847
271,0.430634,0.898413,0.430634,0.898413,0.664523,0.570968,0.758079
272,0.440035,0.975758,0.440035,0.975758,0.707896,0.600752,0.815041
273,0.430434,0.785161,0.430434,0.785161,0.607797,0.536852,0.678743
274,0.3724,0.94201,0.3724,0.94201,0.657205,0.543283,0.771127
275,0.392091,0.63037,0.392091,0.63037,0.511231,0.463575,0.558887
276,0.390132,0.379965,0.390132,0.379965,0.385049,0.387082,0.383015
277,0.428382,0.981481,0.428382,0.981481,0.704932,0.594312,0.815552
278,0.424676,0.843483,0.424676,0.843483,0.634079,0.550318,0.717841
279,0.371543,0.848254,0.371543,0.848254,0.609899,0.514557,0.705241
280,0.374591,0.321608,0.374591,0.321608,0.3481,0.358696,0.337503
281,0.457221,0.584322,0.457221,0.584322,0.520772,0.495352,0.546192
282,0.438751,0.864549,0.438751,0.864549,0.65165,0.566491,0.73681
283,0.451957,0.470751,0.451957,0.470751,0.461354,0.457595,0.465113
284,0.391281,0.774008,0.391281,0.774008,0.582645,0.506099,0.65919
285,0.403202,0.888794,0.403202,0.888794,0.645998,0.54888,0.743116
286,0.412786,0.721687,0.412786,0.721687,0.567236,0.505456,0.629016
287,0.441787,0.888552,0.441787,0.888552,0.665169,0.575816,0.754522
288,0.441943,0.496607,0.441943,0.496607,0.469275,0.458342,0.480208
289,0.406357,0.485115,0.406357,0.485115,0.445736,0.429984,0.461487
290,0.427828,0.412687,0.427828,0.412687,0.420257,0.423285,0.417229
291,0.410756,0.723813,0.410756,0.723813,0.567285,0.504673,0.629896
292,0.459104,0.994444,0.459104,0.994444,0.726774,0.619706,0.833842
293,0.437988,0.924858,0.437988,0.924858,0.681423,0.584049,0.778797
294,0.408131,0.494444,0.408131,0.494444,0.451288,0.434025,0.46855
295,0.455222,0.753428,0.455222,0.753428,0.604325,0.544684,0.663966
296,0.444966,0.942864,0.444966,0.942864,0.693915,0.594335,0.793494
297,0.440141,0.7784,0.440141,0.7784,0.60927,0.541619,0.676922
298,0.443724,0.43427,0.443724,0.43427,0.438997,0.440888,0.437106
299,0.398462,0.747222,0.398462,0.747222,0.572842,0.50309,0.642594
300,0.389286,0.833191,0.389286,0.833191,0.611238,0.522457,0.700019
301,0.429667,0.847619,0.429667,0.847619,0.638643,0.555053,0.722234
302,0.429808,0.681459,0.429808,0.681459,0.555633,0.505303,0.605963
303,0.406068,0.826044,0.406068,0.826044,0.616056,0.532061,0.700051
304,0.418691,0.541837,0.418691,0.541837,0.480264,0.455635,0.504893
305,0.330225,0.534339,0.330225,0.534339,0.432282,0.391459,0.473105
306,0.393607,0.440909,0.393607,0.440909,0.417258,0.407797,0.426718
307,0.434782,0.944444,0.434782,0.944444,0.689613,0.58768,0.791546
308,0.462998,0.550836,0.462998,0.550836,0.506917,0.489349,0.524484
309,0.471853,0.93254,0.471853,0.93254,0.702196,0.610059,0.794334
310,0.415122,0.509017,0.415122,0.509017,0.462069,0.44329,0.480848
311,0.424079,0.389746,0.424079,0.389746,0.406912,0.413779,0.400046
312,0.414711,0.628682,0.414711,0.628682,0.521696,0.478902,0.56449
313,0.393788,0.705708,0.393788,0.705708,0.549748,0.487364,0.612132
314,0.434448,0.795084,0.434448,0.795084,0.614766,0.542639,0.686893
315,0.391895,0.479768,0.391895,0.479768,0.435831,0.418257,0.453406
316,0.458569,0.898413,0.458569,0.898413,0.678491,0.590522,0.76646
317,0.321605,0.77574,0.321605,0.77574,0.548673,0.457846,0.6395
318,0.379623,0.668171,0.379623,0.668171,0.523897,0.466187,0.581606
319,0.473592,0.587424,0.473592,0.587424,0.530508,0.507741,0.553274
320,0.409488,0.634854,0.409488,0.634854,0.522171,0.477098,0.567244
321,0.367136,0.429637,0.367136,0.429637,0.398387,0.385887,0.410887
322,0.407981,0.700042,0.407981,0.700042,0.554012,0.495599,0.612424
323,0.366706,0.924858,0.366706,0.924858,0.645782,0.534151,0.757412
324,nan,0.765615,1.0,0.765615,0.882808,0.929685,0.835931
325,0.469758,0.697772,0.469758,0.697772,0.583765,0.538162,0.629368
326,0.407621,0.942864,0.407621,0.942864,0.675243,0.568194,0.782291
327,0.456129,0.5568,0.456129,0.5568,0.506465,0.48633,0.526599
328,0.372729,0.490049,0.372729,0.490049,0.431389,0.407925,0.454853
329,0.434138,0.7344,0.434138,0.7344,0.584269,0.524217,0.644321
330,0.446485,0.32208,0.446485,0.32208,0.384282,0.409163,0.359401
331,0.444601,0.898413,0.444601,0.898413,0.671507,0.580744,0.762269
332,0.38913,0.448066,0.38913,0.448066,0.418598,0.406811,0.430385
333,0.435912,0.77878,0.435912,0.77878,0.607346,0.538772,0.67592
334,0.425834,0.65131,0.425834,0.65131,0.538572,0.493477,0.583667
335,0.348875,0.508745,0.348875,0.508745,0.42881,0.396836,0.460784
336,0.427143,0.496105,0.427143,0.496105,0.461624,0.447831,0.475416
337,0.440919,0.528998,0.440919,0.528998,0.484959,0.467343,0.502575
338,0.41204,0.536496,0.41204,0.536496,0.474268,0.449377,0.499159
339,0.449784,0.554914,0.449784,0.554914,0.502349,0.481323,0.523375
340,0.423491,0.494746,0.423491,0.494746,0.459119,0.444868,0.47337
341,0.418929,0.724104,0.418929,0.724104,0.571517,0.510482,0.632552
342,0.407364,0.655555,0.407364,0.655555,0.531459,0.481821,0.581098
343,0.427724,0.477244,0.427724,0.477244,0.452484,0.44258,0.462388
344,0.47135,0.619094,0.47135,0.619094,0.545222,0.515673,0.574771
345,0.41862,0.833191,0.41862,0.833191,0.625905,0.542991,0.70882
346,0.399995,0.92381,0.399995,0.92381,0.661902,0.557139,0.766665
347,0.409714,0.678817,0.409714,0.678817,0.544266,0.490445,0.598087
348,0.473796,0.789622,0.473796,0.789622,0.631709,0.568544,0.694874
349,0.47565,0.503332,0.47565,0.503332,0.489491,0.483954,0.495027
350,0.366575,0.786,0.366575,0.786,0.576288,0.492403,0.660173
351,0.365233,0.686616,0.365233,0.686616,0.525925,0.461648,0.590201
352,0.463225,0.944444,0.463225,0.944444,0.703835,0.607591,0.800079
353,0.380754,0.607312,0.380754,0.607312,0.494033,0.448721,0.539345
354,0.408271,0.85671,0.408271,0.85671,0.63249,0.542802,0.722178
355,0.395424,0.813162,0.395424,0.813162,0.604293,0.520745,0.687841
356,0.394562,0.562484,0.394562,0.562484,0.478523,0.444939,0.512108
357,0.425339,0.655555,0.425339,0.655555,0.540447,0.494404,0.586491
358,0.415229,0.705708,0.415229,0.705708,0.560469,0.502373,0.618564
359,0.413707,0.601036,0.413707,0.601036,0.507372,0.469906,0.544838
360,0.428995,0.916595,0.428995,0.916595,0.672795,0.575275,0.770315
361,0.407153,0.847619,0.407153,0.847619,0.627386,0.539293,0.715479
362,0.318816,0.775132,0.318816,0.775132,0.546974,0.455711,0.638237
363,0.380715,0.826044,0.380715,0.826044,0.60338,0.514314,0.692446
364,0.458673,0.678787,0.458673,0.678787,0.56873,0.524707,0.612752
365,0.433532,0.468373,0.433532,0.468373,0.450952,0.443984,0.457921
366,0.303509,0.535485,0.303509,0.535485,0.419497,0.373102,0.465892
367,0.381827,0.569757,0.381827,0.569757,0.475792,0.438206,0.513378
368,0.380602,0.731339,0.380602,0.731339,0.55597,0.485823,0.626118
369,0.514097,0.889957,0.514097,0.889957,0.702027,0.626855,0.777199
370,0.416441,0.559599,0.416441,0.559599,0.48802,0.459388,0.516651
371,0.455858,0.910534,0.455858,0.910534,0.683196,0.592261,0.774131
372,0.446055,0.672921,0.446055,0.672921,0.559488,0.514114,0.604861
373,0.413318,0.375623,0.413318,0.375623,0.39447,0.402009,0.386931
